25766-hbc,42dc6a7159e83da7f46ab93c43334c019de587a2,hbc-twitter4j/src/main/java/com/twitter/hbc/twitter4j/BaseTwitter4jClient.java
25766-hbc,42dc6a7159e83da7f46ab93c43334c019de587a2,hbc-twitter4j/src/main/java/com/twitter/hbc/twitter4j/BaseTwitter4jClient.java
25766-hbc,42dc6a7159e83da7f46ab93c43334c019de587a2,hbc-twitter4j/src/main/java/com/twitter/hbc/twitter4j/BaseTwitter4jClient.java
25766-hbc,42dc6a7159e83da7f46ab93c43334c019de587a2,hbc-twitter4j-v3/src/main/java/com/twitter/hbc/twitter4j/v3/BaseTwitter4jClient.java
25766-hbc,42dc6a7159e83da7f46ab93c43334c019de587a2,hbc-twitter4j-v3/src/main/java/com/twitter/hbc/twitter4j/v3/BaseTwitter4jClient.java
25766-hbc,42dc6a7159e83da7f46ab93c43334c019de587a2,hbc-twitter4j-v3/src/main/java/com/twitter/hbc/twitter4j/v3/BaseTwitter4jClient.java
25766-hbc,dd89e2490b638fddbe84673f6a5d2bd118f28af0,hbc-twitter4j-v3/src/main/java/com/twitter/hbc/twitter4j/v3/BaseTwitter4jClient.java
25766-hbc,dd89e2490b638fddbe84673f6a5d2bd118f28af0,hbc-twitter4j-v3/src/main/java/com/twitter/hbc/twitter4j/v3/BaseTwitter4jClient.java
25766-hbc,dd89e2490b638fddbe84673f6a5d2bd118f28af0,hbc-twitter4j-v3/src/main/java/com/twitter/hbc/twitter4j/v3/BaseTwitter4jClient.java
25766-hbc,dd89e2490b638fddbe84673f6a5d2bd118f28af0,hbc-twitter4j/src/main/java/com/twitter/hbc/twitter4j/BaseTwitter4jClient.java
25766-hbc,dd89e2490b638fddbe84673f6a5d2bd118f28af0,hbc-twitter4j/src/main/java/com/twitter/hbc/twitter4j/BaseTwitter4jClient.java
25766-hbc,dd89e2490b638fddbe84673f6a5d2bd118f28af0,hbc-twitter4j/src/main/java/com/twitter/hbc/twitter4j/BaseTwitter4jClient.java
