35644-countly-sdk-android,dca882c21f0ba38521f8c086ea0605db5237c890,sdk/src/main/java/ly/count/android/sdk/Countly.java
22231-client_java,9d14f766c6c73c26ebdfdf0bb0940a86bbf80df6,simpleclient/src/main/java/io/prometheus/client/CollectorRegistry.java
26998-rabbitmq-java-client,9f38faab2fc5fc0bc750f427106c47d60de796a6,src/com/rabbitmq/client/impl/ChannelN.java
24493-smarthome,011216d46b77b63679138a7668c3e93083d1869d,extensions/binding/org.eclipse.smarthome.binding.hue/src/main/java/org/eclipse/smarthome/binding/hue/internal/HueThingHandlerFactory.java
24493-smarthome,ff01e6926d8d9d200df76939d7a9a6b6382a4458,bundles/io/org.eclipse.smarthome.io.rest.sitemap/src/main/java/org/eclipse/smarthome/io/rest/sitemap/SitemapSubscriptionService.java
11873-AxonFramework,3c44a5136f774b26d2de8e7d6c58b8e8410dc821,axon-server-connector/src/main/java/org/axonframework/axonserver/connector/AxonServerConnectionManager.java
12171-atomix,17580a18a14637f7c87ad79e4f0ac2e63dd8ef2e,concurrent/src/main/java/io/atomix/concurrent/DistributedLock.java
12171-atomix,17580a18a14637f7c87ad79e4f0ac2e63dd8ef2e,concurrent/src/main/java/io/atomix/concurrent/DistributedLock.java
12171-atomix,ebf446c8d98a38e000c1a0fc440eec8053632414,concurrent/src/main/java/io/atomix/concurrent/DistributedLock.java
12171-atomix,ebf446c8d98a38e000c1a0fc440eec8053632414,concurrent/src/main/java/io/atomix/concurrent/DistributedLock.java
12171-atomix,38ce15cffb5936dd52bf438bbd045785b08fee00,netty/src/main/java/net/kuujo/copycat/io/transport/NettyConnection.java
12171-atomix,38ce15cffb5936dd52bf438bbd045785b08fee00,netty/src/main/java/net/kuujo/copycat/io/transport/NettyConnection.java
2574-antlr4,528e9c7b86b9ba432221ae3164e5faa09c55cef0,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeProperty.java
6424-hbase,21f80b2cd48bef433c9db5eb58ee987dbe150652,hbase-server/src/main/java/org/apache/hadoop/hbase/master/RegionStates.java
8573-drools,9ca2cc3ff4a0e8174128e70943ba807a836e03cb,drools-core/src/main/java/org/drools/reteoo/ReteooBuilder.java
13536-activemq,e16a63815f20681c4c0550dbf1dfa156d32c62ef,activemq-core/src/main/java/org/apache/activemq/transport/TransportFactory.java
13536-activemq,c3fd0a65b1fd1b056c4a91fad4d59e1df48e745a,activemq-core/src/main/java/org/apache/activemq/transport/vm/VMTransportFactory.java
13536-activemq,2373eb2d22db60b179c2a3a63e7c48e93c8aab53,activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagedRegionBroker.java
13675-framework,1ee652d48c5e9a5fb5ea4e550492935689ce53f9,client/src/com/vaadin/client/ui/orderedlayout/VAbstractOrderedLayout.java
